1143518025,1524863160,ZL1RS1,RF64vs,-23,14.097166,G0CCL,JO02bf,37,0,18059,17,14,1.8.0,0
1143527156,1524863760,ZL1RS1,RF64vs,-26,14.097166,G0CCL,JO02bf,37,0,18059,17,14,1.8.0,0
1143824326,1524893880,ZL1KFM,RF72no,-26,10.140169,G0PKT,JO01mt,23,0,18346,18,10,1.2 Kiwi,0
1143996056,1524912720,ZL1RS1,RF64vs,-18,14.097157,G0CCL,JO02bf,37,0,18059,17,14,1.8.0,0
1143997242,1524912840,ZL1RS1,RF64vs,-18,14.097156,G0CCL,JO02bf,37,0,18059,17,14,1.8.0,0
1144002588,1524913440,ZL1RS1,RF64vs,-14,14.097157,G0CCL,JO02bf,37,0,18059,17,14,1.8.0,0
1144011245,1524914280,ZL1RS1,RF64vs,-18,14.097156,G0CCL,JO02bf,37,0,18059,17,14,1.8.0,0
1144017780,1524914880,ZL1RS1,RF64vs,-19,14.097156,G0CCL,JO02bf,37,-1,18059,17,14,1.8.0,0
1144018793,1524915000,ZL1RS1,RF64vs,-20,14.097156,G0CCL,JO02bf,37,-1,18059,17,14,1.8.0,0
1144024063,1524915600,ZL1RS1,RF64vs,-21,14.097162,G0CCL,JO02bf,37,0,18059,17,14,1.8.0,0
1144025543,1524915720,ZL1RS1,RF64vs,-21,14.097161,G0CCL,JO02bf,37,0,18059,17,14,1.8.0,0
1144031515,1524916320,ZL1RS1,RF64vs,-22,14.097162,G0CCL,JO02bf,37,0,18059,17,14,1.8.0,0
1144032850,1524916440,ZL1RS1,RF64vs,-22,14.097162,G0CCL,JO02bf,37,-1,18059,17,14,1.8.0,0
1144038630,1524917160,ZL1RS1,RF64vs,-26,14.097162,G0CCL,JO02bf,37,0,18059,17,14,1.8.0,0
1144361542,1524946680,ZL1RS1,RF64vs,-28,14.097166,G0CCL,JO02bf,37,-1,18059,17,14,,0
1144361497,1524947280,ZL1RS1,RF64vs,-28,14.097167,G0CCL,JO02bf,37,0,18059,17,14,,0
1144361392,1524948000,ZL1RS1,RF64vs,-25,14.097166,G0CCL,JO02bf,37,0,18059,17,14,,0
1144361337,1524948720,ZL1RS1,RF64vs,-24,14.097167,G0CCL,JO02bf,37,0,18059,17,14,,0
1144361258,1524949560,ZL1RS1,RF64vs,-26,14.097168,G0CCL,JO02bf,37,0,18059,17,14,,0
1144620184,1524980880,ZL4NORM,RE43,-17,10.140214,G0PKT,JO01mt,23,0,18960,61,10,1.9.0-rc3,0
1144629602,1524982080,ZL4NORM,RE43,-19,10.140212,G0PKT,JO01mt,23,0,18960,61,10,1.9.0-rc3,0
1144633910,1524982680,ZL4NORM,RE43,-24,10.140212,G0PKT,JO01mt,23,0,18960,61,10,1.9.0-rc3,0
1144650132,1524984480,ZL4NORM,RE43,-24,10.140212,G0PKT,JO01mt,23,1,18960,61,10,1.9.0-rc3,0
1144649996,1524984480,ZL4NORM,RE43,-27,10.140197,G3JKF,JO00bs,37,0,19070,64,10,1.9.0-rc3,0
1144654366,1524984960,ZL4NORM,RE43,-25,10.140197,G3JKF,JO00bs,37,0,19070,64,10,1.9.0-rc3,0
1144660117,1524985680,ZL4NORM,RE43,-23,10.140211,G0PKT,JO01mt,23,0,18960,61,10,1.9.0-rc3,0
1144837927,1525002720,ZL1RS1,RF64vs,-28,14.097162,G0CCL,JO02bf,37,-1,18059,17,14,1.8.0,0
1144875937,1525006440,ZL1RS1,RF64vs,-24,14.097166,G0CCL,JO02bf,37,0,18059,17,14,1.8.0,0
1144882109,1525007040,ZL1RS1,RF64vs,-22,14.097166,G0CCL,JO02bf,37,0,18059,17,14,1.8.0,0
1144882791,1525007040,PA0SLT,JO33kg,-30,14.097195,ZL1RS,GF62,10,0,11348,30,14,1.9.0-rc3,0
1144882373,1525007040,PA2PGU,JO32fs,-26,14.097190,ZL1RS,GF62,10,0,11287,30,14,1.8.0,0
1144889145,1525007640,DL2ZZ,JO31lo,-26,14.097186,ZL1RS,GF63,10,0,11116,31,14,,0
1144888987,1525007640,JH3APN,PM74tq,-23,14.097200,ZL1RS,GF63,10,0,19699,231,14,1.8.0-rc2,0
1144889621,1525007640,PA0MLC,JO31aw,-23,14.097139,ZL1RS,GF63,10,0,11102,30,14,1.8.0-rc1,0
1144889354,1525007640,PA2PGU,JO32fs,-22,14.097191,ZL1RS,GF63,10,0,11191,30,14,1.8.0,0
1144943593,1525007640,PI4THT,JO32kf,-22,14.097192,ZL1RS,GF63,10,0,11164,30,14,0.6,0
1144888947,1525007640,PI9ESA,JO22ff,-24,14.097186,ZL1RS,GF63,10,0,11057,29,14,,0
1144895446,1525008240,PA2PGU,JO32fs,-21,14.097191,ZL1RS,GF63,10,0,11191,30,14,1.8.0,0
1144895696,1525008240,PI9ESA,JO22ff,-18,14.097186,ZL1RS,GF63,10,0,11057,29,14,,0
1144901517,1525008840,DK4RW,JO40oe,-22,14.097192,ZL1RS,GF63,10,0,11104,33,14,1.8.0,0
1144901883,1525008840,JH3APN,PM74tq,-20,14.097199,ZL1RS,GF63,10,0,19699,231,14,1.8.0-rc2,0
1144902299,1525008840,LX1DQ,JN39cq,-23,14.097187,ZL1RS,GF63,10,0,10920,32,14,1.2 Kiwi,0
1144902301,1525008840,LX1DQ,JN39cq,-15,14.097187,ZL1RS,GF63,10,0,10920,32,14,1.2 Kiwi,0
1144901395,1525008840,PA0SLT,JO33kg,-24,14.097195,ZL1RS,GF63,10,0,11251,30,14,1.9.0-rc3,0
1144907919,1525009440,DK6UG,JN49cm,-25,14.097197,ZL1RS,GF63,10,0,11001,33,14,1.9.0-rc4,0
1144913975,1525010040,JH3APN,PM74tq,-18,14.097198,ZL1RS,GF73,10,0,19803,197,14,1.8.0-rc2,0
1144919804,1525010640,JH3APN,PM74tq,-17,14.097198,ZL1RS,GF73,10,0,19803,197,14,1.8.0-rc2,0
1144926778,1525011240,JH3APN,PM74tq,-16,14.097197,ZL1RS,GF74,10,0,19904,213,14,1.8.0-rc2,0
1144932052,1525011840,JH3APN,PM74tq,-17,14.097197,ZL1RS,GF74,10,0,19904,213,14,1.8.0-rc2,0
1144943861,1525013040,JH3APN,PM74tq,-21,14.097198,ZL1RS,GF74,10,0,19904,213,14,1.8.0-rc2,0
1144950464,1525013640,JH3APN,PM74tq,-23,14.097199,ZL1RS,GF84,10,0,19862,127,14,1.8.0-rc2,0
1145045640,1525022640,DK6UG,JN49cm,-25,14.097195,ZL1RS,GF97,10,0,10337,30,14,1.9.0-rc4,0
1145053782,1525023240,SWLJO43,JO43xh,-27,14.097186,ZL1RS,GF97,10,0,10736,28,14,1.3 Kiwi,0
1145060225,1525023840,DK6UG,JN49cm,-30,14.097196,ZL1RS,GF97,10,-1,10337,30,14,1.9.0-rc4,0
1145662819,1525081920,ZL2APV,RF70bw,-22,21.096166,G0CCL,JO02bf,37,0,18480,20,21,1.8.0-rc2,0
1128400329,1523255160,ZL1VBX,RE78an,-17,7.040097,M0ILL,JO01in,37,0,18780,27,7,1.8.0,0
1144006155,1524913800,ZL1RS1,RF64vs,-26,14.097162,M0KKM,JO02eo,37,0,18014,18,14,1.8.0,0
